meso_num	plant_id	plant_sp	height_i_cm	height_f_cm	dead_all	above_biomass_g	belowBEF_biomass_g
427	sp8	GSH	1.5	2.4	NA	0.0032	NA
428	sp1	KLA	0.2	0.3	NA	0.0005	NA
428	sp2	GMI	0.5	0.6	NA	not_detected	NA
428	sp3	KLA	0.5	0.6	NA	not_detected	NA
428	sp4	GMI	0.3	0.7	NA	0.0006	NA
428	sp5	KLA	0.4	0.3	NA	not_detected	NA
428	sp6	GMI	0.5	0.4	NA	0.0004	NA
428	sp7	KLA	0.4	0.3	NA	0.0005	NA
428	sp8	GMI	0.7	0.7	NA	0.001	NA
429	sp1	KLA	1	1	NA	0.0021	0.0594
429	sp2	GSH	4.2	4.4	NA	0.0137	NA
429	sp3	KLA	1.4	1.6	NA	0.001	NA
429	sp4	GSH	4.4	4.6	NA	0.0191	NA
429	sp5	KLA	0.9	1.1	NA	0.0024	NA
429	sp6	GSH	5.1	5.3	NA	0.0322	NA
429	sp7	KLA	0.5	0.5	NA	0.0004	NA
429	sp8	GSH	3.1	3.1	NA	0.007	NA
430	sp1	GMI	0.4	0.5	NA	0.0003	NA
430	sp2	GSH	2.3	3.1	NA	0.0054	NA
430	sp3	GMI	0.3	0.7	NA	not_detected	NA
430	sp4	GSH	1	1.6	NA	0.0011	NA
430	sp5	GMI	0.5	0.9	NA	0.0006	NA
430	sp6	GSH	1.3	2.1	NA	0.0014	NA
430	sp7	GMI	0.6	0.6	dead	not_detected	NA
430	sp8	GSH	1.9	2.1	NA	0.0014	NA
431	sp1	VMY	1.9	1.9	no_leaves	0.003	NA
431	sp2	VCO	2.2	2.3	NA	0.0031	NA
431	sp3	VMY	0.5	0.6	NA	0.0006	NA
431	sp4	VCO	4.5	4.1	NA	0.0157	NA
431	sp5	VMY	0.9	1.4	NA	0.0035	NA
431	sp6	VCO	2.5	3.3	dead	0.0044	NA
431	sp7	VMY	2.1	2.4	NA	0.0133	NA
431	sp8	VCO	1.3	1.9	NA	0.0035	NA
432	sp1	GMI	0.5	0.7	NA	not_detected	0.0163
432	sp2	GSH	2.1	2.1	NA	0.0066	NA
432	sp3	GMI	0.4	0.6	NA	not_detected	NA
432	sp4	GSH	1.8	2.9	NA	0.0021	NA
432	sp5	GMI	0.2	NA	dead	NA	NA
432	sp6	GSH	2.4	2.1	NA	0.0007	NA
432	sp7	GMI	0.4	0.7	NA	0.0005	NA
432	sp8	GSH	5	5.3	NA	0.0192	NA
433	sp1	VVI	1.1	0.9	NA	0.0018	NA
433	sp2	VMA	2.9	3.1	NA	0.0015	NA
433	sp3	KLA	0.3	0.5	NA	not_detected	NA
433	sp4	GSH	3.1	3	NA	0.0035	NA
433	sp5	VVI	0.7	1	NA	0.0011	NA
433	sp6	VMA	3.2	3.8	NA	0.0031	NA
433	sp7	KLA	0.2	0.5	NA	not_detected	NA
433	sp8	GSH	5.2	5.5	NA	0.0233	NA
434	sp1	GPR	1	1.4	NA	0.0018	NA
434	sp2	VCO	3.5	3.9	NA	0.0058	NA
434	sp3	VMA	2.2	3.1	NA	0.0028	NA
434	sp4	KLA	1.7	2.1	NA	0.0194	NA
434	sp5	GPR	1.6	2.2	NA	0.0019	NA
434	sp6	VCO	1.6	2	NA	0.0022	NA
434	sp7	VMA	3.1	4.2	NA	0.0063	NA
434	sp8	KLA	0.2	0.5	NA	0.001	NA
435	sp1	VCO	2.5	3	NA	0.0037	NA
435	sp2	VMA	2.1	2.8	NA	0.0034	NA
435	sp3	GMI	0.3	0.6	NA	not_detected	NA
435	sp4	GSH	5.9	6.3	NA	0.0381	NA
435	sp5	VCO	2.4	3	NA	0.0041	NA
435	sp6	VMA	2.6	3.3	NA	0.0033	NA
435	sp7	GMI	0.5	0.5	NA	not_detected	NA
435	sp8	GSH	3.6	4.2	NA	0.0112	NA
436	sp1	GPR	1.2	1.2	NA	0.0007	0.0179
436	sp2	VMY	0.9	1.4	NA	0.0008	NA
436	sp3	VCO	2.3	2.5	NA	0.0023	NA
436	sp4	GMI	0.8	0.9	NA	NA	NA
436	sp5	GPR	1	1.7	NA	0.0018	NA
436	sp6	VMY	1.2	1.7	NA	0.0013	NA
436	sp7	VCO	4.3	4.5	NA	0.0066	NA
436	sp8	GMI	0.5	0.2	dead	not_detected	NA
437	sp1	CVU	1	1.1	NA	0.0005	0.0984
437	sp2	VCO	2.3	2.5	NA	0.0046	NA
437	sp3	PJA	6.3	5.5	NA	0.0556	NA
437	sp4	GMI	0.8	0.8	NA	not_detected	NA
437	sp5	CVU	1.1	1.2	NA	not_detected	NA
437	sp6	VCO	3.8	3	NA	0.0071	NA
437	sp7	PJA	3.7	3.9	NA	0.0315	NA
437	sp8	GMI	0.7	0.7	NA	not_detected	NA
438	sp1	VMY	2.2	2.1	NA	0.0084	0.1151
438	sp2	VVI	1	1	NA	0.0007	NA
438	sp3	PJA	2.8	3.1	NA	0.0212	NA
438	sp4	GSH	6.9	6.5	NA	0.0448	NA
438	sp5	VMY	0.5	0.7	NA	0.0007	NA
438	sp6	VVI	1	1.2	NA	0.0013	NA
438	sp7	PJA	3.3	3.5	NA	0.0493	NA
438	sp8	GSH	2.1	2.6	NA	0.0043	NA
439	sp1	GPR	1	1.1	NA	0.0016	0.0785
439	sp2	PJA	1.6	2	NA	0.0056	NA
439	sp3	GMI	0.5	1	NA	0.0004	NA
439	sp4	GSH	4.7	5	NA	0.0119	NA
439	sp5	GPR	1.2	1.8	NA	0.0011	NA
439	sp6	PJA	4	4	NA	0.0426	NA
439	sp7	GMI	0.6	1.1	NA	not_detected	NA
439	sp8	GSH	2.4	2.9	NA	0.0022	NA
440	sp1	CVU	1.1	1.4	NA	0.0005	NA
440	sp2	PJA	1.2	1.9	NA	0.0076	NA
440	sp3	GMI	0.3	0.2	dead	not_detected	NA
440	sp4	GSH	1.3	1.8	NA	0.0026	NA
440	sp5	CVU	0.4	0.6	NA	0.0006	NA
440	sp6	PJA	1.1	1.1	NA	0.0093	NA
440	sp7	GMI	0.5	0.7	NA	not_detected	NA
440	sp8	GSH	1.3	1.6	NA	0.0014	NA
441	sp1	VMY	6.3	5.8	NA	0.0396	NA
441	sp2	VCO	1.9	2.4	NA	0.0048	NA
441	sp3	VMA	2.8	3	NA	0.0027	NA
441	sp4	GSH	1.9	2.1	NA	0.0089	NA
441	sp5	VMY	0.5	0.6	NA	0.0009	NA
441	sp6	VCO	1.9	2.2	NA	0.0018	NA
441	sp7	VMA	3	4	NA	0.0087	NA
441	sp8	GSH	2.2	2.5	NA	0.001	NA
442	sp1	VVI	1.1	1.7	NA	0.0015	0.0127
442	sp2	VMA	2.1	3.1	NA	0.0051	NA
442	sp3	KLA	0.9	1.5	NA	not_detected	NA
442	sp4	GMI	0.5	NA	no_plant	NA	NA
442	sp5	VVI	1.2	1.7	NA	0.001	NA
442	sp6	VMA	2.6	2.9	NA	0.0048	NA
442	sp7	KLA	0.5	0.7	NA	NA	NA
442	sp8	GMI	0.2	NA	no_plant	NA	NA
443	sp1	GPR	0.9	0.9	NA	NA	0.0172
443	sp2	CVU	0.7	0.7	NA	NA	NA
443	sp3	VCO	3.5	3.5	NA	NA	NA
443	sp4	GSH	0.5	0.9	NA	NA	NA
443	sp5	GPR	1.9	1.3	NA	NA	NA
443	sp6	CVU	0.7	0.9	NA	NA	NA
443	sp7	VCO	2.2	3	NA	NA	NA
443	sp8	GSH	3.3	3.9	NA	NA	NA
444	sp1	VMY	1.5	1.6	NA	0.0041	NA
444	sp2	VVI	1.2	1.6	NA	0.0029	NA
444	sp3	GMI	0.4	0.9	NA	not_detected	NA
444	sp4	GSH	2.8	3	NA	0.0062	NA
444	sp5	VMY	1	1.2	NA	0.0016	NA
444	sp6	VVI	1.8	2	NA	0.0019	NA
444	sp7	GMI	0.5	NA	no_plant	NA	NA
444	sp8	GSH	1.4	2.1	NA	0.0029	NA
445	sp1	VMA	2.7	3	NA	0.0053	NA
445	sp2	PJA	2.2	2.5	NA	0.0125	NA
445	sp3	GMI	0.4	0.5	NA	not_detected	NA
445	sp4	GSH	6	6.1	NA	0.0384	NA
445	sp5	VMA	3.2	4	NA	0.0073	NA
445	sp6	PJA	4.9	5	NA	0.0763	NA
445	sp7	GMI	0.4	0.5	NA	not_detected	NA
445	sp8	GSH	1.8	2	NA	0.0034	NA
446	sp1	VCO	2.2	3.3	NA	0.0047	NA
446	sp2	VVI	1.5	2.1	NA	0.0013	NA
446	sp3	VMA	1.6	2.3	NA	0.0011	NA
446	sp4	GMI	0.1	0.3	NA	not_detected	NA
446	sp5	VCO	1.2	2.2	sick	0.0033	NA
446	sp6	VVI	1.1	2.3	NA	0.0015	NA
446	sp7	VMA	2.9	3.5	NA	0.0103	NA
446	sp8	GMI	0.3	0.7	NA	not_detected	NA
447	sp1	VCO	3.8	4.4	NA	0.0115	NA
447	sp2	VVI	1.5	1.9	NA	0.0019	NA
447	sp3	PJA	1.9	2.1	NA	0.0183	NA
447	sp4	GMI	0.2	0.5	NA	0.0008	NA
447	sp5	VCO	2.2	2.5	sick	0.0043	NA
447	sp6	VVI	0.9	1.5	NA	0.0042	NA
447	sp7	PJA	2.5	3.5	NA	0.0232	NA
447	sp8	GMI	0.3	0.6	NA	0.0009	NA
448	sp1	VAN	1	1.1	NA	0.0008	0.1116
448	sp2	VMY	1.6	2.2	NA	0.0016	NA
448	sp3	PJA	4.8	5.1	NA	0.0749	NA
448	sp4	GSH	2.9	3.6	NA	0.0053	NA
448	sp5	VAN	1.8	2.5	NA	0.0017	NA
448	sp6	VMY	1.6	2.3	NA	0.0045	NA
448	sp7	PJA	3.2	3.7	NA	0.0449	NA
448	sp8	GSH	2.1	2.9	NA	0.0027	NA
449	sp1	VCO	0.8	1.5	NA	0.0026	NA
449	sp2	VVI	0.9	0.9	NA	0.0033	NA
449	sp3	KLA	0.7	0.7	NA	0.0014	NA
449	sp4	GSH	3.5	3.6	NA	0.0154	NA
449	sp5	VCO	2	2.2	NA	0.0021	NA
449	sp6	VVI	1.4	1.7	NA	0.0021	NA
449	sp7	KLA	0.4	1.2	NA	0.001	NA
449	sp8	GSH	4.8	5.5	NA	0.0446	NA
450	sp1	VCO	1.9	2.3	NA	0.0027	NA
450	sp2	VVI	1.1	1.4	NA	0.0008	NA
450	sp3	VMA	2.8	3.9	NA	0.0111	NA
450	sp4	KLA	0.9	1.1	NA	0.0019	NA
450	sp5	VCO	1.3	1.9	NA	0.0017	NA
450	sp6	VVI	1.2	1.4	NA	0.0009	NA
450	sp7	VMA	3.4	4.1	NA	0.0063	NA
450	sp8	KLA	0.4	0.4	NA	not_detected	NA
451	sp1	GPR	1	1.5	NA	0.002	NA
451	sp2	VCO	2.1	1.7	no_leaves	0.0016	NA
451	sp3	GMI	0.3	0.3	NA	not_detected	NA
451	sp4	GSH	5.8	6.4	NA	0.0461	NA
451	sp5	GPR	1.2	1.5	NA	0.0023	NA
451	sp6	VCO	2.8	3	dead;no_leaves	0.0041	NA
451	sp7	GMI	0.5	NA	no_plant	NA	NA
451	sp8	GSH	8.5	9	NA	0.0886	NA
452	sp1	VCO	2.5	2.6	NA	0.0027	NA
452	sp2	VMA	4.3	4.4	NA	0.0067	NA
452	sp3	KLA	0.5	0.7	NA	0.0021	NA
452	sp4	GSH	3.4	3.4	NA	0.0048	NA
452	sp5	VCO	2.1	2.4	NA	0.0026	NA
452	sp6	VMA	2.8	3.4	NA	0.0023	NA
452	sp7	KLA	1	1.6	NA	0.0051	NA
452	sp8	GSH	4.7	5	NA	0.0103	NA
453	sp1	GPR	0.7	1.1	NA	0.0014	0.0501
453	sp2	VVI	1	1.8	NA	0.0013	NA
453	sp3	VMA	2.9	3.2	NA	0.0046	NA
453	sp4	GSH	4.5	5.1	NA	0.0159	NA
453	sp5	GPR	0.6	2	NA	0.0013	NA
453	sp6	VVI	1.1	1.3	NA	0.0009	NA
453	sp7	VMA	3	3.5	NA	0.0063	NA
453	sp8	GSH	5.6	6.3	NA	0.0515	NA
454	sp1	VVI	1.5	1.5	NA	0.0013	NA
454	sp2	VMA	1.8	1.8	NA	0.0025	NA
454	sp3	GMI	0.8	0.6	NA	not_detected	NA
454	sp4	GSH	4.7	5.1	NA	0.0158	NA
454	sp5	VVI	1.7	1.7	NA	0.0015	NA
454	sp6	VMA	2.6	2.3	NA	0.0043	NA
454	sp7	GMI	1.2	0.7	NA	not_detected	NA
454	sp8	GSH	6.1	5.7	NA	0.0414	NA
455	sp1	VAN	1	1.1	NA	0.0012	NA
455	sp2	VMY	4.3	4.1	no_leaves	0.0168	NA
455	sp3	VMA	3.2	3.7	NA	0.0045	NA
455	sp4	GSH	6.2	5.4	dead	0.0818	NA
455	sp5	VAN	1	1.2	NA	0.0041	NA
455	sp6	VMY	2.8	3	NA	0.0094	NA
455	sp7	VMA	2.9	3.4	NA	0.0071	NA
455	sp8	GSH	3.2	3.7	NA	0.0104	NA
456	sp1	VMY	1.3	1.2	NA	0.0009	0.0078
456	sp2	VVI	1	1	NA	0.0006	NA
456	sp3	KLA	0.5	0.5	NA	not_detected	NA
456	sp4	GMI	0.3	0.5	NA	0.0004	NA
456	sp5	VMY	2.3	2.4	NA	0.007	NA
456	sp6	VVI	1.2	1.1	NA	0.0018	NA
456	sp7	KLA	0.6	0.5	NA	0.0005	NA
456	sp8	GMI	0.5	0.3	NA	not_detected	NA
457	sp1	CVU	0.7	1.3	NA	not_detected	NA
457	sp2	VCO	1.7	1.7	NA	0.002	NA
457	sp3	GMI	0.5	0.9	NA	not_detected	NA
457	sp4	GSH	2	2.3	NA	0.0017	NA
457	sp5	CVU	0.7	1	NA	0.0005	NA
457	sp6	VCO	2.1	2.1	dead	0.0026	NA
457	sp7	GMI	0.2	0.7	NA	not_detected	NA
457	sp8	GSH	1.4	1.1	sick	0.0008	NA
458	sp1	CVU	0.6	0.8	NA	0.0006	NA
458	sp2	VCO	3.2	2.7	NA	0.0129	NA
458	sp3	VVI	1	1.4	NA	0.0013	NA
458	sp4	VMA	2.8	3	NA	0.0053	NA
458	sp5	CVU	0.5	0.8	NA	not_detected	NA
458	sp6	VCO	2	2.2	NA	0.0031	NA
458	sp7	VVI	0.5	0.7	NA	0.0011	NA
458	sp8	VMA	2.5	2.6	NA	0.0044	NA
459	sp1	VAN	0.9	1.4	NA	0.001	0.036
459	sp2	VMY	4.5	4.5	NA	0.0281	NA
459	sp3	VMA	3.4	4.7	NA	0.0026	NA
459	sp4	KLA	0.6	0.8	NA	0.0026	NA
459	sp5	VAN	1.7	1.8	NA	0.0011	NA
459	sp6	VMY	1.1	2.2	NA	0.0011	NA
459	sp7	VMA	2.6	3	NA	0.0035	NA
459	sp8	KLA	0.3	0.5	NA	not_detected	NA
460	sp1	VAN	1.5	1.9	NA	0.0011	NA
460	sp2	VMY	1.4	1.8	NA	0.0011	NA
460	sp3	VVI	1.3	1.7	NA	0.0008	NA
460	sp4	GSH	3.7	4.4	NA	0.0224	NA
460	sp5	VAN	2.3	2.7	NA	0.0017	NA
460	sp6	VMY	1.2	1.9	NA	0.0013	NA
460	sp7	VVI	1.4	1.8	NA	0.0008	NA
460	sp8	GSH	6	6.7	NA	0.0388	NA
461	sp1	VCO	2.2	2.4	NA	0.0018	NA
461	sp2	KLA	0.3	0.4	NA	not_detected	NA
461	sp3	GMI	0.4	0.7	NA	0.0004	NA
461	sp4	GSH	2.7	3	NA	0.004	NA
461	sp5	VCO	2.2	2.9	dead	0.0025	NA
461	sp6	KLA	0.5	0.9	NA	0.0038	NA
461	sp7	GMI	0.2	0.3	NA	not_detected	NA
461	sp8	GSH	5.5	6	NA	0.0457	NA
462	sp1	VAN	1.7	2.1	NA	0.0028	NA
462	sp2	CVU	2	2.1	NA	0.0033	NA
462	sp3	VVI	2.1	3	NA	0.0014	NA
462	sp4	KLA	1	1.7	NA	0.0114	NA
462	sp5	VAN	1.5	2.2	NA	0.0015	NA
462	sp6	CVU	1.7	2.1	NA	0.0056	NA
462	sp7	VVI	2	2.5	NA	0.006	NA
462	sp8	KLA	0.4	0.6	NA	not_detected	NA
463	sp1	GPR	0.8	1.3	NA	0.0016	NA
463	sp2	CVU	0.6	0.7	NA	not_detected	NA
463	sp3	VCO	1.6	1.9	NA	0.0017	NA
463	sp4	VVI	0.6	1.1	NA	0.0004	NA
463	sp5	VMA	2	2.5	NA	0.0018	NA
463	sp6	PJA	1	1.2	NA	0.0026	NA
463	sp7	GMI	0.6	0.9	NA	not_detected	NA
463	sp8	GSH	0.6	0.8	NA	not_detected	NA
464	sp1	VAN	3.1	3.3	NA	0.0034	0.022
464	sp2	CVU	0.9	1.5	NA	0.0004	NA
464	sp3	VCO	1.7	2.2	NA	0.0018	NA
464	sp4	VVI	1.4	1.9	NA	0.0012	NA
464	sp5	VMA	3.8	3.6	NA	0.0048	NA
464	sp6	KLA	0.5	0.6	NA	not_detected	NA
464	sp7	GMI	0.4	0.4	NA	not_detected	NA
464	sp8	GSH	2.2	2.7	NA	0.0071	NA
465	sp1	VAN	1.4	1.6	NA	0.0023	NA
465	sp2	CVU	0.4	0.4	NA	not_detected	NA
465	sp3	VCO	2.9	3	NA	0.0041	NA
465	sp4	VVI	0.6	0.8	NA	0.0011	NA
465	sp5	VMA	2	2.1	NA	0.004	NA
465	sp6	KLA	0.8	0.7	NA	0.0022	NA
465	sp7	GMI	0.3	0.5	NA	0.0007	NA
465	sp8	GSH	4.1	4.9	NA	0.0095	NA
466	sp1	VAN	2.1	2.2	NA	0.0014	0.0204
466	sp2	CVU	0.7	1	NA	0.0004	NA
466	sp3	VCO	2.3	2.5	NA	0.0055	NA
466	sp4	VVI	1.3	1.3	NA	0.0075	NA
466	sp5	VMA	1.6	1.6	NA	0.0018	NA
466	sp6	KLA	0.8	0.8	NA	0.0026	NA
466	sp7	GMI	0.8	0.8	NA	not_detected	NA
466	sp8	GSH	4.3	4.5	NA	0.0151	NA
467	sp1	VAN	1.2	1.4	NA	0.0013	NA
467	sp2	VMY	3.3	3.3	NA	0.0125	NA
467	sp3	VCO	2.2	3.3	sick	0.0102	NA
467	sp4	VVI	1.2	1.7	NA	0.0033	NA
467	sp5	VMA	1.9	2.6	NA	0.0048	NA
467	sp6	PJA	1.1	2.7	NA	0.0283	NA
467	sp7	GMI	0.2	0.6	NA	0.0004	NA
467	sp8	GSH	2.5	3	NA	0.0143	NA
468	sp1	GPR	1.6	1.5	NA	0.0018	0.0137
468	sp2	VMY	0.5	1	NA	0.0012	NA
468	sp3	VCO	2.2	2	dead	0.0008	NA
468	sp4	VVI	1.1	1.2	NA	0.0011	NA
468	sp5	VMA	2.3	2.3	NA	0.0031	NA
468	sp6	KLA	1.1	1.2	NA	0.007	NA
468	sp7	GMI	0.2	0.6	NA	not_detected	NA
468	sp8	GSH	3.5	4	NA	0.011	NA
469	sp1	VAN	1.7	2.1	NA	0.0031	NA
469	sp2	CVU	0.2	0.5	NA	0.0005	NA
469	sp3	VCO	1	1.3	NA	0.0016	NA
469	sp4	VVI	1.2	1.9	NA	0.003	NA
469	sp5	VMA	2.9	3.7	NA	0.0061	NA
469	sp6	PJA	0.8	1.5	NA	0.0028	NA
469	sp7	GMI	0.4	0.6	NA	not_detected	NA
469	sp8	GSH	3.4	3.8	NA	0.0082	NA
470	sp1	GPR	1.1	1.5	NA	0.0027	0.0196
470	sp2	CVU	1.3	1.4	NA	0.0012	NA
470	sp3	VCO	2.4	1.9	no_leaves	0.0052	NA
470	sp4	VVI	0.7	1.1	NA	0.0014	NA
470	sp5	VMA	2.3	2.6	NA	0.0048	NA
470	sp6	KLA	0.2	0.3	NA	0.0006	NA
470	sp7	GMI	0.8	0.8	NA	not_detected	NA
470	sp8	GSH	2.4	2.5	NA	0.0037	NA
471	sp1	VAN	0.5	0.5	NA	not_detected	NA
471	sp2	VMY	0.8	0.7	NA	0.0006	NA
471	sp3	VCO	2.2	2.2	sick	0.0023	NA
471	sp4	VVI	1.1	1.5	NA	0.0021	NA
471	sp5	VMA	2.2	2.4	NA	0.003	NA
471	sp6	KLA	1.2	2.1	NA	0.0053	NA
471	sp7	GMI	0.2	0.4	NA	not_detected	NA
471	sp8	GSH	1.3	1.3	NA	0.001	NA
472	sp1	GPR	0.5	1.1	NA	0.0016	NA
472	sp2	CVU	0.6	1.1	NA	0.0029	NA
472	sp3	VCO	3	3.4	NA	0.0046	NA
472	sp4	VVI	1	1.4	NA	0.001	NA
472	sp5	VMA	2.9	3.2	NA	0.0039	NA
472	sp6	KLA	0.9	1.5	NA	0.0053	NA
472	sp7	GMI	0.4	0.8	NA	0.0026	NA
472	sp8	GSH	0.8	1.2	NA	0.0041	NA
473	sp1	GPR	0.7	1.1	NA	0.002	0.009
473	sp2	CVU	2.6	3.2	NA	0.0031	NA
473	sp3	VCO	1.6	1.9	NA	0.0018	NA
473	sp4	VVI	0.9	1.1	NA	0.0014	NA
473	sp5	VMA	2.7	3.2	NA	0.0033	NA
473	sp6	PJA	1.6	NA	NA	NA	NA
473	sp7	GMI	0.5	0.8	NA	not_detected	NA
473	sp8	GSH	1.9	2.2	NA	0.0032	NA
474	sp1	GPR	1.1	1.1	NA	0.0005	0.0167
474	sp2	VMY	1.1	1.2	NA	0.0012	NA
474	sp3	VCO	2.7	2.8	NA	0.0032	NA
474	sp4	VVI	1	1.1	NA	0.0014	NA
474	sp5	VMA	1.6	2.4	NA	0.004	NA
474	sp6	KLA	0.3	0.9	NA	0.0007	NA
474	sp7	GMI	0.5	0.8	NA	not_detected	NA
474	sp8	GSH	2.3	2.2	NA	0.0043	NA
475	sp1	GPR	1.1	1.4	NA	0.0029	0.0117
475	sp2	CVU	0.7	1	NA	0.0022	NA
475	sp3	VCO	2.9	3	NA	0.0075	NA
475	sp4	VVI	0.5	0.5	NA	0.0017	NA
475	sp5	VMA	2.5	2.7	NA	0.0044	NA
475	sp6	KLA	0.7	1.1	NA	0.002	NA
475	sp7	GMI	0.4	0.5	NA	not_detected	NA
475	sp8	GSH	1.9	2.2	dead	0.0009	NA
476	sp1	VAN	1.8	2.1	NA	0.0017	0.0917
476	sp2	VMY	1.3	1	NA	not_detected	NA
476	sp3	VCO	1.7	2.9	NA	0.0035	NA
476	sp4	VVI	1.6	2.8	NA	0.003	NA
476	sp5	VMA	4.3	4.2	NA	0.0056	NA
476	sp6	PJA	4.8	5.6	NA	0.057	NA
476	sp7	GMI	0.6	0.9	NA	0.0006	NA
476	sp8	GSH	3.2	4.2	NA	0.006	NA
477	sp1	VAN	1	1.1	NA	0.0026	NA
477	sp2	CVU	0.6	0.7	NA	not_detected	NA
477	sp3	VCO	2.3	2	dead;no_leaves	0.0016	NA
477	sp4	VVI	1.3	1.5	dead	0.0015	NA
477	sp5	VMA	3.7	4	NA	0.0042	NA
477	sp6	KLA	0.4	0.4	NA	0.0021	NA
477	sp7	GMI	0.5	0.5	NA	0.0005	NA
477	sp8	GSH	2.5	2.5	dead	0.0085	NA
478	sp1	GPR	0.6	0.7	NA	0.0009	NA
478	sp2	VMY	0.9	1.3	NA	0.0038	NA
478	sp3	VCO	2.2	4	NA	0.0061	NA
478	sp4	VVI	1.8	2.4	NA	0.0025	NA
478	sp5	VMA	2.5	3.9	NA	0.0061	NA
478	sp6	KLA	0.7	1.1	NA	0.0027	NA
478	sp7	GMI	0.6	1.4	NA	0.0009	NA
478	sp8	GSH	1.2	1.3	NA	0.0045	NA
479	sp1	VAN	1.5	1	no_leaves	0.0015	NA
479	sp2	CVU	0.6	0.6	dead	not_detected	NA
479	sp3	VCO	0.9	0.9	NA	0.003	NA
479	sp4	VVI	1.2	1.2	NA	0.0022	NA
479	sp5	VMA	2.8	2.9	NA	0.0053	NA
479	sp6	PJA	2	2	NA	0.0086	NA
479	sp7	GMI	0.3	0.4	NA	0.0005	NA
479	sp8	GSH	2.6	2.7	NA	0.0055	NA
480	sp1	GPR	0.9	1.2	NA	0.0031	NA
480	sp2	CVU	0.6	0.6	NA	0.0006	NA
480	sp3	VCO	3.5	4.1	NA	0.0067	NA
480	sp4	VVI	1.3	2.4	NA	0.0036	NA
480	sp5	VMA	2.6	3.3	NA	0.0059	NA
480	sp6	KLA	0.6	0.3	NA	0.0012	NA
480	sp7	GMI	0.6	1.2	NA	0.0016	NA
480	sp8	GSH	3.8	4.2	NA	0.0267	NA
481	sp1	VAN	1.9	1.9	NA	0.002	NA
481	sp2	CVU	0.9	1.1	NA	0.0004	NA
481	sp3	VCO	2.2	2.2	dead	0.0014	NA
481	sp4	VVI	2	3.1	NA	0.0022	NA
481	sp5	VMA	2.5	4.8	NA	0.0102	NA
481	sp6	KLA	0.5	0.7	NA	0.0004	NA
481	sp7	GMI	0.5	0.4	dead	not_detected	NA
481	sp8	GSH	1.8	2.1	NA	0.0015	NA
482	sp1	GPR	1.3	1.9	NA	0.0025	NA
482	sp2	VMY	0.7	1	NA	0.0014	NA
482	sp3	VCO	2.5	2.8	NA	0.0025	NA
482	sp4	VVI	1.4	1.1	dead	0.0007	NA
482	sp5	VMA	2.4	2.9	NA	0.0037	NA
482	sp6	KLA	0.3	0.4	NA	0.0005	NA
482	sp7	GMI	0.8	1.1	NA	not_detected	NA
482	sp8	GSH	3.2	3.3	NA	0.0033	NA
483	sp1	VAN	0.5	1.3	NA	0.0014	0.0284
483	sp2	VMY	1	1.4	NA	0.0031	NA
483	sp3	VCO	1.2	1.6	NA	0.0014	NA
483	sp4	VVI	1.5	2.2	NA	0.0018	NA
483	sp5	VMA	4.2	5.1	NA	0.0098	NA
483	sp6	KLA	0.6	0.7	NA	0.0009	NA
483	sp7	GMI	0.2	1	NA	not_detected	NA
483	sp8	GSH	2	2.7	NA	0.0084	NA
484	sp1	VAN	1	1.1	NA	0.0011	NA
484	sp2	CVU	0.9	0.9	NA	not_detected	NA
484	sp3	VCO	1.3	1.5	dead	0.0017	NA
484	sp4	VVI	1	1.3	NA	0.0019	NA
484	sp5	VMA	2.2	2.9	NA	0.0083	NA
484	sp6	KLA	0.7	0.7	NA	0.0005	NA
484	sp7	GMI	0.7	NA	no_plant	NA	NA
484	sp8	GSH	5.8	5.9	NA	0.0314	NA
485	sp1	GPR	1.3	1.8	NA	0.0021	NA
485	sp2	VMY	0.9	2.2	NA	0.0014	NA
485	sp3	VCO	2.7	3.1	NA	0.0039	NA
485	sp4	VVI	1.5	1.8	NA	0.0023	NA
485	sp5	VMA	2.4	2.4	NA	0.0016	NA
485	sp6	PJA	3.4	4.4	NA	0.0292	NA
485	sp7	GMI	0.5	0.8	NA	not_detected	NA
485	sp8	GSH	4.8	5.4	NA	0.0253	NA
486	sp1	GPR	0.7	0.8	NA	0.002	NA
486	sp2	VMY	1.3	1.3	NA	0.001	NA
486	sp3	VCO	1.7	2.1	NA	0.0019	NA
486	sp4	VVI	1	1.3	NA	0.0013	NA
486	sp5	VMA	3.3	3.6	NA	0.0079	NA
486	sp6	PJA	2.9	3.1	NA	0.0175	NA
486	sp7	GMI	0.6	0.7	NA	not_detected	NA
486	sp8	GSH	1.7	2.1	NA	0.0021	NA
487	sp1	GPR	1.1	1.5	NA	0.0022	NA
487	sp2	VMY	1.2	2.1	NA	0.0019	NA
487	sp3	VCO	1.6	2.4	NA	0.0038	NA
487	sp4	VVI	1.4	1.6	NA	0.0012	NA
487	sp5	VMA	3.4	3.9	NA	0.0064	NA
487	sp6	KLA	0.4	0.5	NA	0.001	NA
487	sp7	GMI	0.5	1	NA	0.0028	NA
487	sp8	GSH	2.5	2.6	NA	0.0054	NA
488	sp1	VAN	1.2	1.9	NA	0.0032	NA
488	sp2	CVU	1	1.3	NA	0.001	NA
488	sp3	VCO	3.4	3.1	NA	0.0072	NA
488	sp4	VVI	1.3	1.7	NA	0.0008	NA
488	sp5	VMA	4	4.5	NA	0.0074	NA
488	sp6	PJA	3	3.2	NA	0.0306	NA
